Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Peach Crunch Cake,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans, Gluten, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/16/2023,473,1/35 HFSHT,27.6g,49.8g,6.7g,0.7g,0g,34.1g,53.3mg,26.9g,187mg,5.3g,70.8mg,0.5mg,0.2mcg,140.1mg
Grilled Portabella Burger,Gelfenbien,Lunch,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2/16/2023,214,1/2 EACH,9g,28.5g,0.8g,4.6g,0g,2.2g,1mg,0g,346.2mg,7.1g,89.6mg,2.8mg,0mcg,294.7mg
Baked Chicken Nuggets,Gelfenbien,Lunch,Wheat,[],2/16/2023,237,6 EACH,11.9g,16.6g,2.4g,1.2g,0g,0g,41.5mg,0g,616.3mg,16.6g,23.7mg,0.9mg,0mcg,mg
Baked Sesame Nuggets,Gelfenbien,Lunch,"Wheat, Soybeans, Sesame","['Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,222,4 OZ,9.9g,24.7g,0g,4.9g,0g,0g,0mg,0g,369.8mg,14.8g,98.6mg,3.6mg,0mcg,mg
Fried Chicken Nuggets,Gelfenbien,Lunch,"Wheat, Gluten",[],2/16/2023,326,6 EACH,22.3g,16.6g,3.1g,1.2g,0g,0g,41.5mg,0g,616.3mg,16.6g,23.7mg,0.9mg,0mcg,mg
Hoisin Teriyaki Noodles,Gelfenbien,Lunch,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2/16/2023,441,6 OZ,7.4g,77.8g,0.7g,1.6g,0g,19.9g,0mg,18.2g,1189.1mg,14.8g,46.4mg,2.2mg,0mcg,271.8mg
Kielbasa,Gelfenbien,Lunch,,['Gluten Friendly'],2/16/2023,306,3 OZ,27.5g,4.6g,9.2g,0g,0g,1.5g,45.9mg,0g,1132.2mg,7.7g,39.8mg,0.6mg,mcg,mg
Potato & Cheese Pierogi,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2/16/2023,343,4 EACH,15.7g,42.8g,5.5g,0.2g,0g,1.5g,25.1mg,0g,696.6mg,7.1g,32.9mg,2.3mg,0mcg,266.3mg
Gnocchi Sausage Soup,Gelfenbien,Lunch,"Milk, Eggs, Wheat",[],2/16/2023,142,6 OZL,3.5g,20.4g,1.2g,2.5g,0g,2.9g,17.3mg,0.2g,631.5mg,5.7g,55.3mg,0.7mg,0mcg,52.7mg
Fresh Green Beans and Tomatoes,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,42,3 OZ,2g,5.9g,0.3g,1.8g,0g,2.8g,0mg,0g,46.7mg,1.3g,28.4mg,0.4mg,0mcg,149.2mg
Gluten Free Chickpea Rotini with Edamame,Gelfenbien,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,249,6 OZ,10.8g,29.4g,1.1g,6.8g,0g,6.7g,0mg,0g,253.3mg,13.6g,45.9mg,4.5mg,0mcg,235.6mg
Grilled Cheese,Gelfenbien,Lunch,"Milk, Wheat, Soybeans","['Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2/16/2023,279,1 EACH,15.5g,25g,9.3g,2g,0g,3g,40.5mg,2g,786.8mg,9.1g,171.6mg,1.3mg,0.1mcg,120.8mg
Marinara Sauce,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Caramelized Onion Beef Burger,Gelfenbien,Lunch,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",[],2/16/2023,585,1 EACH,29.8g,42.7g,11.3g,1g,0.7g,12g,128.5mg,0.5g,706.8mg,36.1g,206.7mg,4.4mg,0mcg,379.2mg
Crinkle Cut Fries,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2/16/2023,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/16/2023,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Gelfenbien,Lunch,,['Gluten Friendly'],2/16/2023,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Baked Beans,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,138,4 OZ,0g,27.8g,0g,0.8g,0g,12.3g,0mg,9.4g,365.4mg,8g,43.3mg,1.6mg,0mcg,319.7mg
Grilled Havana Chicken w/ Avocado Salsa,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/16/2023,114,1 EACH,4.6g,1.4g,0.9g,0.6g,0g,0.3g,48.3mg,0g,315.5mg,17.5g,6.9mg,0.5mg,0mcg,85.1mg
BBQ Kansas City Pork Spare Ribs,Gelfenbien,Dinner,,['Gluten Friendly'],2/16/2023,236,4 OZ,16.9g,10.7g,6.6g,0.6g,0g,8.3g,38.6mg,1.8g,308.4mg,11g,22.9mg,1mg,0mcg,29.5mg
Cheese Ravioli with Sauce,Gelfenbien,Dinner,"Milk, Eggs, Wheat",['Vegetarian'],2/16/2023,367,8 EACH,12.1g,49g,4.8g,1.8g,g,11g,69.2mg,0g,841mg,14.6g,195.3mg,4.2mg,0mcg,mg
Fried Tempeh,Gelfenbien,Dinner,"Soybeans, Gluten","['Gluten Friendly', 'Vegan', 'Vegetarian']",2/16/2023,200,3 OZ,11.8g,9.7g,1.5g,0g,0g,0g,0mg,0g,387.7mg,15.6g,75.8mg,1.8mg,mcg,272.2mg
Baked Sweet Potato,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,132,1 HALF,1.8g,27.1g,0.1g,4g,0g,5.6g,0mg,0g,74.1mg,2.1g,40.4mg,0.8mg,0mcg,453.8mg
Mexican Street Corn,Gelfenbien,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/16/2023,119,1 EACH,4.5g,18.6g,1g,2.4g,0g,3.4g,1.9mg,0g,163.4mg,3.2g,24.7mg,0mg,0mcg,190.9mg
Sauteed Kale,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,49,3 OZ,1.6g,7.6g,0.2g,3g,0g,2g,0mg,0g,30.7mg,3.5g,122.1mg,1.2mg,0mcg,401.7mg
Spanish Arroz Amarillo,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,163,4 OZ,0.9g,34.4g,0.1g,0g,0g,0.5g,0mg,0g,407.2mg,3.7g,31.1mg,1.9mg,0mcg,108.6mg
Marinara Sauce,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Crinkle Cut Fries,Gelfenbien,Dinner,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2/16/2023,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/16/2023,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Gelfenbien,Dinner,,['Gluten Friendly'],2/16/2023,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Signature Beef Burger,Gelfenbien,Dinner,"Wheat, Soybeans",['Less Sodium'],2/16/2023,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Vegetable Soup,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Vegetarian', 'Vegan']",2/16/2023,17,6 OZL,1g,1.7g,0g,0.5g,0g,1g,2.9mg,0g,524.1mg,1.2g,12.8mg,0.1mg,0mcg,67.4mg
Wood Grilled Cheese Pizza,Gelfenbien,Dinner,"Milk, Wheat","['Less Sodium', 'Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2/16/2023,128,1/16 PIE,4.7g,14.9g,2.3g,0.4g,0g,1.3g,11.4mg,0g,204.8mg,6.7g,130.7mg,0.3mg,0mcg,mg
"Bacon, Egg & Cheese Bagel",Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans",[],2/16/2023,473,1 EACH,15g,62g,5.3g,2g,0g,6.6g,140.1mg,6.1g,1068.2mg,20.6g,181mg,5.1mg,1.1mcg,180.1mg
Cauliflower Buffalo Wrap,Gelfenbien,Dinner,"Wheat, Soybeans","['Vegetarian', 'Vegan']",2/16/2023,512,1 EACH,23.8g,61.5g,4.6g,5.1g,0g,4.2g,0mg,0g,1305.6mg,13.6g,275.5mg,4.5mg,0mcg,881.7mg
Classic Italian Combo,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",[],2/16/2023,1026,1 EACH,56.7g,76g,22.9g,0.1g,0g,6.1g,841.5mg,0g,3548.7mg,47.2g,301.3mg,5mg,0mcg,9.3mg
Garden Side Salad,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,52,1 EACH,0.4g,11.4g,0.1g,3.7g,0g,5.6g,0mg,0g,32.4mg,2.2g,63.3mg,1.3mg,0mcg,419.3mg
Gluten Free Egg And Cheese Bagel,Gelfenbien,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Vegetarian']",2/16/2023,436,1 EACH,20.5g,49.5g,8.8g,0g,0g,5.5g,130.1mg,0g,858.4mg,15.5g,155.9mg,2.1mg,1.1mcg,92.4mg
Gluten Free Turkey and Cheese Sandwich,Gelfenbien,Dinner,Milk,['Gluten Friendly'],2/16/2023,388,1 EACH,13.1g,43.4g,5.1g,5.2g,0g,6.1g,62.6mg,6g,1350.8mg,23.2g,274.4mg,2.2mg,0mcg,71.5mg
Large Chocolate Chip Cookie,Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/16/2023,500,1 EACH,22g,70g,12g,2g,0g,44g,40mg,0g,380mg,6g,22mg,4mg,mcg,mg
Side Salad with Grilled Chicken Strips,Gelfenbien,Dinner,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2/16/2023,206,1 EACH,10g,9.9g,5.6g,2.8g,0g,4.9g,56.7mg,0g,385.4mg,20.2g,270.9mg,1.4mg,0mcg,331.8mg
Turkey and Swiss Croissant,Gelfenbien,Dinner,"Milk, Wheat, Soybeans",[],2/16/2023,643,1 EACH,42.2g,35.3g,12.1g,0.1g,0g,5.8g,62.6mg,0g,1431.1mg,28.3g,326.3mg,3.1mg,0mcg,87.7mg
Vegan Egg Sausage and Cheese Bagel,Gelfenbien,Dinner,"Wheat, Soybeans, Sesame, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2/16/2023,542,1 EACH,17.5g,70.5g,7g,2g,0g,6.1g,0mg,6.1g,1283.6mg,23.1g,79.2mg,5mg,0mcg,369.8mg
Wrapped Brownie,Gelfenbien,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/16/2023,421,1 EACH,16.1g,64.8g,4g,2.3g,0g,48.6g,0mg,0g,278.7mg,2.3g,0.7mg,3.3mg,0mcg,0mg
Quesadilla Bar,Gelfenbien,Dinner,,[],2/16/2023,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Garlic Bread,Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/16/2023,121,1 SLICE,5.3g,14.9g,3.1g,0.4g,0g,0.1g,12.7mg,0g,169.6mg,2.9g,4.1mg,1mg,0mcg,31.9mg
Halal Beef Lasagna,Gelfenbien,Dinner,"Milk, Eggs, Wheat",[],2/16/2023,567,1/28 PAN,29.4g,46.7g,14g,3.4g,0g,17.1g,117mg,0g,1216.1mg,32.7g,783.3mg,2.2mg,0mcg,3.9mg
Pepperoni Pizza,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/16/2023,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/16/2023,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Cinnamon Roll Cheesecake,Gelfenbien,Dinner,"Milk, Eggs, Wheat, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/16/2023,246,1/20 CAKE,16.5g,23.7g,10.8g,0.1g,0g,20.2g,75mg,18.8g,141.5mg,3.8g,98.9mg,0.3mg,0.1mcg,12.1mg
Cheesy Scrambled Eggs,Gelfenbien,Breakfast,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-17,158,3 OZ,10.5g,0g,4.4g,0g,0g,0g,305.6mg,0g,166.5mg,12.5g,104.3mg,1.9mg,1.7mcg,113.5mg
French Toast,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-02-17,315,2 SLICES,9.9g,36.6g,2.9g,0g,0g,4.6g,263.4mg,2g,486mg,16.9g,180.3mg,3.6mg,2.6mcg,169.2mg
Hard Boiled Eggs,Gelfenbien,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-17,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Oat Milk Pancakes,Gelfenbien,Breakfast,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,264,2 EACH,3.1g,52g,0.3g,0g,0g,13.6g,0mg,12.4g,572.5mg,6.5g,341.4mg,2.7mg,1mcg,155.3mg
Overnight Oats,Gelfenbien,Breakfast,"Milk, Gluten","['Less Sodium', 'Vegetarian']",2023-02-17,164,1/2 CUP,3.3g,29.5g,0.5g,0g,0g,10.1g,1.2mg,7.7g,39mg,6.4g,139.7mg,1.1mg,1mcg,218.1mg
Scrambled Eggs,Gelfenbien,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-17,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Turkey Sausage Egg & Chese on Bagel,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans",[],2023-02-17,517,1 EACH,18.5g,62g,5.8g,2g,0g,6.6g,169.7mg,6.1g,1220.7mg,24.6g,210.8mg,5.8mg,1.1mcg,269.2mg
Bacon,Gelfenbien,Breakfast,,"['Gluten Friendly', 'Less Sodium']",2023-02-17,45,2 EACH,3.5g,0g,1.5g,0g,0g,0g,10mg,0g,125mg,3g,0mg,0mg,mcg,mg
Country Style Hash Browns,Gelfenbien,Breakfast,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,154,4 OZ,5.6g,23.4g,0.4g,3g,0g,0g,0mg,0g,213.9mg,1.5g,0.9mg,0.5mg,0mcg,351.7mg
Plant-Based Breakfast Sausage,Gelfenbien,Breakfast,"Soybeans, Coconut","['Gluten Friendly', 'Contains Nuts', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,90,1 EACH,6g,4g,2.5g,0g,0g,0g,0mg,0g,210mg,6g,49mg,1mg,0mcg,280mg
Assorted Muffins,Gelfenbien,Breakfast,"Eggs, Wheat, Soybeans, Coconut","['Contains Nuts', 'Vegetarian']",2023-02-17,227,1 EA,8.6g,37.5g,1.7g,0.8g,0g,18.8g,26.9mg,18g,2631.4mg,3g,183.4mg,1.2mg,0mcg,57.6mg
Breakfast Potatoes,Gelfenbien,Breakfast,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,126,4 OZ,3g,22.7g,1g,0.2g,0g,0g,0mg,0g,350.1mg,1.5g,2.2mg,0.1mg,0mcg,9.6mg
French Toast,Gelfenbien,Breakfast,"Eggs, Wheat, Soybeans",['Vegetarian'],2023-02-17,511,2 SLICES,13.6g,68.5g,3.2g,0.3g,0g,4g,362.7mg,4g,818.7mg,24.8g,174mg,6.4mg,2.1mcg,281.5mg
Oatmeal Cereal,Gelfenbien,Breakfast,Gluten,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,142,6 OZ,2.8g,25.5g,0.5g,0g,0g,0.9g,0mg,0g,333.4mg,4.7g,24mg,1.4mg,0mcg,141.7mg
Scrambled Eggs,Gelfenbien,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-17,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Omelet Bar,Gelfenbien,Breakfast,,[],2023-02-17,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Assorted Donuts,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",[],2023-02-17,432,1 EACH,24.2g,49.4g,10.6g,0.1g,0g,18g,10mg,0g,488.9mg,6.6g,8.7mg,2.1mg,0mcg,mg
Moroccan Chicken Burgers,Gelfenbien,Lunch,"Milk, Coconut","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-17,140,1 EACH,4.8g,11.9g,2.1g,0.2g,0g,7.5g,53.3mg,0g,236mg,13.3g,32mg,1.2mg,0mcg,193.7mg
Blazin Red Fish,Gelfenbien,Lunch,"Milk, Fish, Wheat, Soybeans, Gluten",[],2023-02-17,323,5 OZ,17.8g,26.6g,1.6g,2.5g,0g,3.8g,44.3mg,0g,1303.6mg,15.2g,50.6mg,1.4mg,mcg,mg
New England Clam Chowder,Gelfenbien,Lunch,"Milk, Wheat",[],2023-02-17,212,6 OZL,11g,15.3g,6.9g,0.1g,0g,1.8g,48.2mg,0g,941.3mg,7.6g,540.1mg,1.4mg,0mcg,58.3mg
Roast Beef Panini w/ Roasted Garlic Aioli,Gelfenbien,Lunch,"Milk, Wheat, Soybeans, Sesame",[],2023-02-17,319,1/4 EACH,19.4g,23.1g,6.1g,0.1g,0g,3.1g,30.4mg,0.3g,538.3mg,14.4g,262.4mg,1.1mg,0mcg,14.4mg
Grilled Cheese,Gelfenbien,Lunch,"Milk, Wheat, Soybeans","['Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2023-02-17,279,1 EACH,15.5g,25g,9.3g,2g,0g,3g,40.5mg,2g,786.8mg,9.1g,171.6mg,1.3mg,0.1mcg,120.8mg
Jalapeno Poppers,Gelfenbien,Lunch,"Milk, Wheat, Gluten",['Vegetarian'],2023-02-17,273,3 EACH,18.1g,22.5g,5.9g,1.5g,0g,1.5g,15mg,0g,630mg,4.5g,30mg,1.1mg,mcg,mg
Mujaddara,Gelfenbien,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,208,4 OZ,6.4g,30.5g,1.2g,4.1g,0g,1g,0mg,0g,387.8mg,5.3g,11.5mg,1.1mg,0mcg,25.6mg
Potato Bacon Cheese Melt,Gelfenbien,Lunch,Milk,"['Gluten Friendly', 'Less Sodium']",2023-02-17,158,4 OZ,6.6g,18.2g,3.7g,2.1g,0g,2.1g,29.5mg,0g,302mg,9.1g,91.1mg,0.8mg,0mcg,560.2mg
Sesame Snow Peas,Gelfenbien,Lunch,Sesame,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,58,3 OZ,2.7g,6.2g,0.3g,2.3g,0g,3.5g,0mg,0g,52.9mg,2.5g,32mg,1.5mg,0mcg,205.9mg
Marinara Sauce,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Beef Cheeseburger No Bun,Gelfenbien,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-02-17,292,1 EACH,19.3g,1.5g,8.2g,0g,0.7g,0.5g,90.9mg,0g,325.6mg,27g,91.2mg,2.6mg,0.1mcg,375.1mg
Crinkle Cut Fries,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-02-17,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-17,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Gelfenbien,Lunch,,['Gluten Friendly'],2023-02-17,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Beef Hot Dogs,Gelfenbien,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-02-17,162,1 EA,13.3g,1g,4.6g,0g,0.5g,1g,34.8mg,0g,387.9mg,8g,25.9mg,1.1mg,mcg,mg
California Veggie Burger w/ Bun,Gelfenbien,Lunch,"Wheat, Soybeans, Gluten","['Smart Check', 'Vegetarian', 'Vegan']",2023-02-17,290,1 EACH,7g,43g,0g,6g,0g,5g,0mg,0g,510mg,11g,100mg,3.8mg,0mcg,mg
Chicken Barley Soup,Gelfenbien,Lunch,"Soybeans, Gluten",[],2023-02-17,57,8 OZL,1.3g,10.1g,0g,2.1g,0g,1.1g,3.3mg,0.1g,604.8mg,2.4g,22.8mg,0.4mg,0mcg,129.6mg
Mixed Vegetables,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,62,3 OZ,0g,12.3g,0g,3.1g,0g,4.1g,0mg,0g,87.2mg,3.1g,20.5mg,0.7mg,0mcg,mg
Pub Fries,Gelfenbien,Lunch,"Soybeans, Gluten",[],2023-02-17,206,4 OZ,14.7g,20g,0.8g,1g,0g,1g,0mg,0g,410.2mg,1g,10mg,0.3mg,0mcg,250.1mg
Sloppy Joes w/ Bun,Gelfenbien,Lunch,"Wheat, Soybeans",[],2023-02-17,488,4 oz,23.7g,42g,7.9g,1g,1.1g,15g,80.5mg,0g,1188.6mg,23.3g,60.4mg,2.2mg,0mcg,305mg
Omelet Bar,Gelfenbien,Lunch,,[],2023-02-17,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Waffles,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-02-17,361,1 EACH,16.7g,48g,9.1g,0g,0g,2g,111.6mg,0g,979.6mg,7.7g,208.6mg,2.3mg,0.4mcg,28.9mg
Halal Cheeseburgers,Gelfenbien,Lunch,Milk,"['Gluten Friendly', 'Less Sodium']",2023-02-17,365,1 EACH,30g,0g,13.2g,0g,0g,0g,88.8mg,0g,201.8mg,22.5g,263.3mg,0mg,mcg,mg
Sweet Potato Wedges,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,138,4 OZ,4.7g,22.1g,0.4g,3.3g,0g,4.9g,0mg,0.3g,104.6mg,1.7g,33.4mg,0.7mg,0mcg,364.8mg
Pepperoni Pizza,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-17,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-17,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Oatmeal Raisin Cookies,Gelfenbien,Lunch,"Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,140,1 EACH,4.5g,22g,1.5g,0g,0g,13g,0mg,8g,85mg,2g,9mg,0.7mg,0mcg,82mg
Raspberry Coconut Magic Bars,Gelfenbien,Lunch,"Milk, Wheat, Soybeans, Coconut","['Less Sodium', 'Vegetarian']",2023-02-17,271,1/35 HFPAN,9g,44.8g,7.1g,1.5g,0g,34.7g,5.8mg,14.8g,128.7mg,2.7g,61.3mg,0.4mg,0mcg,88.6mg
Harissa Spice Grilled Chicken,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-17,90,1 EACH,2.6g,0g,0.6g,0g,0g,0g,48.3mg,0g,166.9mg,17.2g,0.1mg,0.4mg,0mcg,0.3mg
Butter-Crumb Scrod,Gelfenbien,Dinner,"Milk, Fish, Wheat",['Less Sodium'],2023-02-17,196,1 EACH,8.2g,10.7g,4.5g,0.6g,0g,0g,64.2mg,0g,268.4mg,19.7g,19.1mg,0.3mg,0mcg,4.5mg
"Linguini  with White Beans, Garlic & Herbs",Gelfenbien,Dinner,Wheat,"['Vegetarian', 'Vegan']",2023-02-17,191,4 OZ,5.3g,28.9g,0.6g,2.3g,0g,1.3g,0mg,0g,578.3mg,5.5g,19.6mg,1.7mg,0mcg,85.8mg
Grilled Meatloaf Melt,Gelfenbien,Dinner,"Milk, Eggs, Fish, Wheat, Soybeans",[],2023-02-17,402,1 HALF,24.4g,28.8g,13.4g,0.2g,0.4g,6.6g,87.9mg,1g,974.2mg,17.2g,171.1mg,2.3mg,0.2mcg,111.2mg
Biscuits N' Honey,Gelfenbien,Dinner,"Milk, Wheat",['Vegetarian'],2023-02-17,301,1 EACH,13.7g,39.1g,8.4g,1g,0g,6g,10.1mg,2g,810.4mg,6g,20mg,1.8mg,0mcg,1.2mg
