Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Texas Roasted Vegetables,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,34,3 OZ,1.4g,5.3g,0.2g,0.8g,0g,2.4g,0mg,0g,49.5mg,1g,12.2mg,0.3mg,0mcg,211.1mg
Spicy Garlic Chickpeas,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,163,4 OZ,11.4g,13.1g,1.4g,0g,0g,1.8g,0mg,0g,165mg,3.7g,38.5mg,1mg,0mcg,141.1mg
Halal Chicken Fajita,South,Lunch,"Milk, Wheat, Soybeans",[],2023-01-20,305,1 EACH,11.9g,21.9g,5.2g,1.1g,0g,4.8g,81mg,1g,582.8mg,27.3g,283.5mg,1.2mg,0mcg,478mg
Orange Chicken Stir Fry,South,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-20,144,6 OZ,3.2g,10.5g,0.3g,1.5g,0g,6.7g,44.2mg,1.3g,151.8mg,19.5g,27.2mg,1.1mg,0mcg,168.1mg
Roasted Curried Cauliflower,South,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,59,4 OZ,3.1g,7g,0.5g,2.9g,0g,2.6g,0mg,0g,40.8mg,2.7g,32.2mg,0.6mg,0mcg,410mg
Moroccan Salmon,South,Dinner,Fish,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-20,204,1 EACH,9.1g,5.7g,1.3g,1.2g,0g,2.4g,45.2mg,0g,311.2mg,23.1g,27mg,0.9mg,0mcg,206.1mg
Halal Spaghetti & Meatballs,South,Dinner,"Eggs, Wheat, Soybeans",['Less Sodium'],2023-01-20,396,8 OZ,5.5g,46g,4.4g,2.8g,0g,7.3g,40mg,0g,573.7mg,16.6g,54.2mg,3.3mg,0mcg,0mg
Brown Chicken Gravy,South,Dinner,"Wheat, Soybeans",['Less Sodium'],2023-01-20,48,2 OZL,3.1g,3.7g,1g,0g,0g,0.4g,0mg,0g,100.6mg,0.5g,2.2mg,0.2mg,0mcg,6.1mg
Sauteed Corn & Bacon,South,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-20,83,3 OZ,1g,16g,0.4g,0.1g,0g,1g,2.9mg,0g,63.5mg,1.9g,1.4mg,0mg,0mcg,5.3mg
Pancake & Waffle Syrup,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,210,2 OZL,0g,52g,0g,0g,0g,29g,0mg,0g,95mg,0g,0mg,0mg,0mcg,0mg
Farro Risotto,South,Dinner,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-01-20,296,4 OZ,6.1g,51.2g,2.1g,0.2g,0g,0.4g,7.6mg,0g,215.1mg,10.7g,24.5mg,3.4mg,0mcg,412.3mg
Egg Whites For Omelets,South,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,62,4 OZL,0g,0g,0g,0g,0g,0g,0mg,0g,184.9mg,12.3g,7.4mg,0mg,0mcg,184.9mg
Halal Rotisserie Chicken,South,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-21,464,1 PORT,35.3g,0g,11.1g,0g,0g,0g,120.7mg,0g,476.8mg,35.3g,0.4mg,0.7mg,0mcg,1.6mg
Banana Stuffed French Toast,South,Lunch,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-21,257,1/28 EA,7.9g,37.6g,3.6g,0.3g,0g,17.7g,116.4mg,9g,284.2mg,8.3g,114.2mg,1.6mg,1.2mcg,101.4mg
Ham & Cheese Quiche,South,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-21,308,1/8 PIE,22.4g,1.4g,12.9g,0g,0g,5.2g,165mg,0g,490.1mg,14.8g,1858.4mg,0.7mg,0.5mcg,33mg
Chicken & Vegetable Stir Fry,South,Dinner,"Wheat, Soybeans, Gluten, Sesame","['Less Sodium', 'Smart Check']",2023-01-21,184,6 OZ,5.8g,13.1g,1.1g,1.1g,0g,9.2g,82.2mg,5.9g,343.9mg,19g,34.2mg,1.2mg,0mcg,218.2mg
Pesto Garlic Bread,South,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,207,1 SLICE,7.2g,28.9g,1.8g,0.9g,0g,0.2g,1.1mg,0g,308.6mg,5.9g,17.1mg,2mg,0mcg,56.1mg
Summer Squash,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,14,3 OZ,0.2g,2.8g,0g,0g,0g,1.9g,0mg,0g,1.7mg,1g,12.8mg,0.3mg,0mcg,222.8mg
Chefs Choice Vegetable Stir Fry,South,Dinner,,[],2023-01-21,101,6 OZ,4g,12.2g,0.3g,2.9g,0g,6.3g,0mg,0g,39mg,2.6g,48.4mg,0mg,0mcg,4.1mg
Braised Beef Ragout,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-21,77,4 OZ,2.3g,4.9g,0.7g,0.6g,0g,2g,26.4mg,0.6g,160.8mg,9.8g,13.1mg,1.1mg,0.1mcg,258.8mg
Mashed Ranch Potatoes,South,Dinner,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,132,4 OZ,5.5g,16.9g,3.3g,0g,0g,2.5g,15.4mg,0g,79.8mg,3.1g,97mg,0.3mg,1mcg,238.1mg
Egg Sandwich Bar,South,Lunch,,[],2023-01-22,0,1 EACH,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Brown Rice & Butternut,South,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,88,3 oz,4.1g,12.3g,0.5g,1.7g,0g,1.6g,0mg,0g,83.5mg,1.2g,19.4mg,0.5mg,0mcg,147.8mg
Sauteed Steak Tips,South,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-01-22,210,4 OZ,8.3g,2g,2.5g,0.4g,0g,0.7g,65.2mg,0g,264.8mg,29.9g,13.6mg,2.7mg,0mcg,449.9mg
Chili Con Carne,South,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-01-22,170,6 OZL,9.4g,10g,3.6g,0.6g,0g,2.8g,28.2mg,0.6g,270.7mg,9.7g,47.2mg,1mg,0mcg,151.8mg
Chicken Lo Mein with Pea Pods,South,Dinner,"Wheat, Soybeans, Sesame",[],2023-01-22,299,6 OZ,7.7g,38.5g,1.1g,1.7g,0g,9.6g,53.4mg,7.5g,812.7mg,18.1g,49mg,2.1mg,0mcg,99.9mg
Summer Garden Stir Fry,South,Dinner,Sesame,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,48,3 OZ,2.2g,6.5g,0.3g,1.1g,0g,2.9g,0mg,0g,63.1mg,1.2g,19.9mg,0.4mg,0mcg,202.1mg
Sweet and Sour Pork,South,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-22,161,4 OZ,7.1g,7.4g,2g,0.2g,0g,6.8g,55.2mg,4.3g,96.7mg,16.3g,0.9mg,1.1mg,0mcg,28.4mg
Grilled Swordfish with Citrus Butter,South,Dinner,"Milk, Fish, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-01-22,237,4 OZ,15.2g,1g,4.9g,0.1g,0g,0.2g,87.2mg,0g,310.1mg,22.6g,19.2mg,0.7mg,23.8mcg,484mg
Mexican Fiesta Rice,South,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegan', 'Vegetarian']",2023-01-22,132,4 OZ,1.7g,26.4g,0.3g,0g,0g,1.8g,0mg,0g,404.3mg,3.1g,34.2mg,0.9mg,0mcg,392.6mg
Seared Broccoli,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,35,4 OZL,2.1g,3.2g,0.2g,1.3g,0g,0.9g,0mg,0g,464.5mg,1.7g,28.9mg,0.5mg,0mcg,188.3mg
Baked Country Style Hash Browns,South,Breakfast,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,141,4 OZ,4.2g,23.4g,0.3g,2.9g,0g,0g,0mg,0g,185.7mg,1.5g,0.7mg,0.5mg,0mcg,351mg
Halal Chicken Caesar Wrap,South,Lunch,"Milk, Fish, Wheat, Soybeans",[],2023-01-23,542,1 EACH,22.7g,51.3g,6.4g,0.8g,0g,1.5g,67.8mg,0g,919.6mg,31g,253mg,3.4mg,0mcg,575.5mg
Char Siu Pork Loin,South,Lunch,"Wheat, Soybeans, Sesame",['Less Sodium'],2023-01-23,203,1 EACH,10.2g,2.5g,3.6g,0g,0g,2g,76.2mg,2g,187.3mg,23.4g,0mg,1.1mg,0mcg,0mg
Bruschetta Chicken,South,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-23,157,4 OZ,5.6g,0.8g,0.9g,0.1g,0g,0.4g,81mg,0g,163.4mg,25.5g,9.8mg,0.1mg,0mcg,419.9mg
Linguini w/ Spinach & Shrooms,South,Dinner,Wheat,"['Vegetarian', 'Vegan']",2023-01-23,159,4 OZ,3.9g,25.2g,0.5g,1.9g,0g,1.4g,0mg,0g,538.7mg,5g,32.6mg,2mg,0mcg,167.8mg
Broccoli Cuts,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,16,2 OZ,0g,2.6g,0g,1.3g,0g,0.7g,0mg,0g,13mg,1.3g,13mg,0.2mg,mcg,mg
Battered Zucchini Sticks,South,Dinner,"Milk, Wheat, Soybeans, Gluten","['Less Sodium', 'Vegetarian']",2023-01-23,198,6 EACH,10.2g,24.5g,0.7g,2.5g,0g,4.9g,0mg,0g,441.8mg,2.5g,0mg,0.9mg,0mcg,mg
Malibu Burgers,South,Lunch,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-24,170,1 EA,9g,21g,1g,4g,0g,2g,0mg,0g,440mg,4g,20mg,0.7mg,0mcg,280mg
Sweet & Smoky Steak for Sandwich,South,Lunch,,['Gluten Friendly'],2023-01-24,239,4 OZ,8.1g,3.6g,2.8g,0.2g,0g,3g,78.2mg,0.4g,389mg,35.2g,9mg,3mg,0mcg,471mg
Chicken Florentine,South,Lunch,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-24,122,1 EACH,4.3g,2.1g,2.1g,0.2g,0g,1g,56.3mg,0g,229mg,18.2g,169.7mg,0.5mg,0.4mcg,6.1mg
Kofta Curry,South,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-24,310,2 EACH,20.9g,12.1g,9.6g,0.7g,0.6g,10.2g,75.5mg,4.3g,460.9mg,15.3g,550.3mg,2mg,0mcg,385.4mg
Honey Lime Sweet Potato,South,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-24,127,4 OZ,2.3g,25.6g,0.7g,3.3g,0g,8.1g,0mg,3.6g,133.8mg,1.7g,34.3mg,0.7mg,0mcg,367.7mg
Korean Sweet Black Beans,South,Dinner,"Soybeans, Sesame","['Gluten Friendly', 'Vegetarian']",2023-01-24,108,3 OZ,1.8g,18.8g,0.2g,0.1g,0g,8.4g,0mg,7.1g,822.7mg,5.3g,23.2mg,1.5mg,0mcg,251.8mg
Sesame Vegetables,South,Dinner,Sesame,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-24,50,3 OZ,1.7g,7.3g,0.1g,2.2g,0g,4.4g,0mg,0g,117.2mg,2g,29.1mg,1mg,0mcg,232.9mg
Kielbasa Dogs,South,Lunch,Milk,['Gluten Friendly'],2023-01-25,232,1 EACH,20.2g,3g,8.1g,0g,0g,1g,40.3mg,1g,715.7mg,10.1g,40.3mg,1mg,0mcg,231.8mg
Chicken & Tabouleh Wrap,South,Lunch,"Wheat, Soybeans, Sesame",[],2023-01-25,343,1/2 EACH,15.2g,34.9g,2.4g,1.2g,0g,1.9g,28.1mg,0g,573.7mg,17.3g,80.6mg,2.5mg,0mcg,188.3mg
Singapore Street Noodles with Shrimp,South,Lunch,"Fish, Crustacean Shellfish, Soybeans",['Gluten Friendly'],2023-01-25,224,6 OZ,8.3g,30.7g,0.6g,1g,0g,4.3g,20.3mg,0g,652.2mg,6.8g,36.7mg,0.8mg,0mcg,142.2mg
Teriyaki Pork Stir fry,South,Lunch,"Wheat, Soybeans, Gluten, Sesame",['Less Sodium'],2023-01-25,122,4 OZ,5.4g,5.7g,1.5g,1g,0g,3.3g,38mg,1g,167.7mg,12.2g,13mg,1mg,0mcg,113.4mg
Chickpea & Kale Stew,South,Lunch,"Soybeans, Coconut","['Gluten Friendly', 'Contains Nuts', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-25,109,6 OZ,2.9g,18.3g,1.4g,3.1g,0g,4.2g,0mg,0g,258.2mg,4.2g,93.9mg,1.3mg,0mcg,450.3mg
Balsamic Glazed Carrots & Kale,South,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-25,80,4 OZ,3.5g,11.2g,0.5g,2g,0g,4.9g,0mg,1g,150.4mg,3.1g,102.9mg,1.1mg,0mcg,451.3mg
Chicken Rustica,South,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-25,144,1 EACH,6.1g,4.5g,1.2g,0.6g,0g,3.1g,50mg,0g,411.4mg,18.4g,30.4mg,0.9mg,0mcg,8.2mg
Sweet-n-Sour Tofu,South,Dinner,"Wheat, Soybeans, Sesame",['Less Sodium'],2023-01-25,153,6 OZ,7.1g,11g,0.9g,1.5g,0g,5.8g,0mg,4.8g,187.3mg,11.8g,121.6mg,2.2mg,0mcg,349.3mg
Halal Chicken Gyro,South,Lunch,"Milk, Wheat, Soybeans, Sesame, Coconut",['Smart Check'],2023-02-06,381,1 EACH,10.1g,45.1g,3g,0.9g,0g,6g,60.8mg,0g,539.8mg,28.2g,138.4mg,1.8mg,0mcg,449.4mg
Baby Carrots w/ Tarragon Butter,South,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-06,51,3 OZ,1.5g,7.5g,0.9g,2.1g,0g,4.3g,4.1mg,0g,80.4mg,0.5g,21.9mg,0mg,0mcg,2mg
Roasted Dijon Potatoes,South,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-06,126,4 OZ,4.5g,20g,1.4g,5.5g,0g,2.3g,0mg,0g,228.8mg,11.1g,19.6mg,0.9mg,0mcg,555.6mg
Fresh Vegetable and Tofu Stir Fry,South,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-06,130,6 OZ,7.5g,9.9g,0.7g,1.8g,0g,4.1g,0mg,0.4g,141.6mg,6.4g,72mg,1.3mg,0mcg,402.6mg
Vegetable Fried Rice,South,Lunch,"Milk, Eggs, Soybeans, Sesame","['Gluten Friendly', 'Vegetarian']",2023-02-06,157,4 OZ,4.4g,23.6g,1.5g,0.8g,0g,0.9g,53.7mg,0g,498.5mg,5.2g,35mg,1.8mg,0.3mcg,115.8mg
Hearty Beef Stew,South,Dinner,"Wheat, Soybeans",['Less Sodium'],2023-02-06,227,6 OZ,12.8g,12.1g,3.2g,1.2g,0g,3g,30.9mg,0.6g,161.3mg,15.6g,21.3mg,1.8mg,0mcg,386.5mg
5 Grain Blend,South,Dinner,"Wheat, Soybeans, Sesame","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-06,182,4 OZ,5.4g,29g,0.9g,2.4g,0g,1.6g,0mg,0g,460.3mg,4.5g,22.1mg,1.8mg,mcg,146.6mg
Lemon Pepper Cod,South,Dinner,"Milk, Fish, Wheat, Soybeans",['Less Sodium'],2023-02-06,261,1 EA,16.1g,12.1g,3.5g,0g,0g,0g,65.2mg,0g,381.4mg,15.1g,0.1mg,0.4mg,0mcg,1.6mg
Acorn Squash with Honey and Cayenne,South,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-07,62,2 WEDGES,0.9g,14.7g,0.1g,1.7g,0g,5.2g,0mg,2.7g,63.3mg,0.9g,37.5mg,0.8mg,0mcg,396.2mg
Mince Pork Stir Fry,South,Lunch,"Soybeans, Sesame","['Gluten Friendly', 'Less Sodium']",2023-02-07,245,3 OZL,15.6g,8.7g,5.5g,0.1g,0g,4.2g,0mg,0g,366mg,14.3g,22.5mg,1mg,0mcg,15.3mg
Quinoa and Rice Pilaf,South,Dinner,,"['Gluten Friendly', 'Vegetarian', 'Vegan']",2023-02-07,161,4 OZ,7.1g,22.4g,0.9g,1.3g,0g,1.1g,0mg,0g,509.6mg,2.6g,10.1mg,0.5mg,0mcg,74.3mg
Roasted Green Beans With Lemon And Dill,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-07,47,4 OZ,1.1g,9.1g,0.2g,3.7g,0g,4.2g,0mg,0g,57.7mg,2.2g,51.3mg,0.8mg,0mcg,171.5mg
Lemon Soy Tofu Stir Fry,South,Lunch,"Soybeans, Gluten, Sesame","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-08,73,4 OZ,2.8g,7.3g,0.4g,0.6g,0g,3.2g,0mg,0g,184.8mg,5.2g,46.6mg,1mg,0mcg,200.6mg
Halal Shepherd's Pie,South,Dinner,"Milk, Soybeans",['Less Sodium'],2023-02-08,284,8 OZ,13.4g,26.6g,6g,0.2g,0.5g,4.9g,47.7mg,2g,330.4mg,12.3g,71.3mg,1.1mg,0.7mcg,216.2mg
Grilled Pineapple,South,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-08,251,1 SKEWER,4.9g,56.2g,2.3g,3.9g,0g,18.3g,9.7mg,18.3g,33.1mg,1.2g,25.9mg,1.1mg,0mcg,343.3mg
Lime Infused Swordfish,South,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2023-02-08,179,1 EA(4 oz),8.6g,0.6g,1.8g,0.1g,0g,0.3g,0mg,0g,134.2mg,22.5g,15.8mg,0.4mg,75mcg,503.8mg
Japanese Curry Chicken,South,Dinner,"Milk, Wheat, Soybeans",[],2023-02-08,224,6 OZL,9.1g,20.8g,4.8g,1.8g,0g,7.8g,69.5mg,3.2g,876.8mg,13.4g,35.1mg,2mg,0mcg,178.6mg
Baked Cajun Scrod,South,Lunch,"Fish, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-09,113,1 EACH,4.4g,0.1g,1.1g,0g,0g,0g,45mg,0g,213.2mg,18g,18.1mg,0.3mg,0mcg,1.7mg
Spiced Lentils,South,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,39,2 OZ,0.1g,6.6g,0g,2.7g,0g,0.9g,0mg,0g,54.4mg,2.3g,8.9mg,0.7mg,0mcg,44mg
Halal Chana Masala,South,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2/16/2023,132,8 OZ,3g,23g,0.5g,2.6g,0g,6.1g,0mg,2.1g,410mg,4.3g,65.2mg,1.7mg,0mcg,341mg
Sesame Noodles,South,Lunch,"Wheat, Soybeans, Sesame","['Less Sodium', 'Vegetarian', 'Vegan']",2/16/2023,208,4 OZ,3.1g,37.2g,0.1g,1.6g,0g,6.1g,0mg,4.6g,394.1mg,5.5g,2.2mg,1.4mg,0mcg,3.7mg
Halal Baked Meatloaf,South,Dinner,"Eggs, Fish, Wheat, Soybeans",['Less Sodium'],2/16/2023,105,4 OZ,4.3g,14.6g,1.1g,0.1g,0g,6.6g,30.2mg,0.3g,457.1mg,1.5g,28.6mg,0.7mg,0.2mcg,33.2mg
Baked Swordfish W/ Cracker Crumbs,South,Dinner,"Milk, Fish, Wheat, Soybeans",[],2/16/2023,614,1 EA,46.9g,16.8g,23.6g,0g,0g,2.1g,87.1mg,0g,683.7mg,29.2g,209.6mg,1.6mg,75mcg,502.5mg
Bacon Cheddar Mashed Potatoes,South,Lunch,Milk,"['Gluten Friendly', 'Less Sodium']",2023-02-17,157,4 OZ,7.6g,16.8g,4.7g,0g,0g,0g,24.5mg,0g,404.2mg,4.2g,62.7mg,0.3mg,0mcg,293.6mg
Panko Crusted Scrod Filet,South,Lunch,"Milk, Fish, Wheat",['Less Sodium'],2023-02-17,205,1 EACH,13.1g,2.9g,5.5g,0.2g,0g,0.1g,67.1mg,0g,260.6mg,18.5g,20.1mg,0.4mg,0mcg,9.3mg
Sliced Carrots,South,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,37,3 OZ,0g,6.4g,0g,2.1g,0g,3.2g,0mg,0g,48mg,0g,21.3mg,0mg,0mcg,mg
Sesame Broccoli,South,Lunch,"Soybeans, Sesame","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,61,4 OZ,2.9g,7g,0.3g,2.8g,0g,2.5g,0mg,0.6g,131.3mg,3.9g,59.8mg,1.2mg,0mcg,399.6mg
Cajun Salmon W/ Honey Dill Mustard Sauce,South,Dinner,Fish,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-17,182,1 EA,7g,2.6g,1g,0g,0g,2.4g,45.2mg,2.4g,200.7mg,22.1g,0.1mg,0mg,0mcg,1.8mg
Boneless Chinese BBQ Pork,South,Dinner,"Wheat, Soybeans, Sesame",[],2023-02-17,206,4 OZ,8.5g,12.8g,2.4g,0g,0g,10.9g,60.8mg,8.5g,523.3mg,18g,0mg,1.2mg,0mcg,0mg
Broccoli Stir Fry w/ Ginger,South,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,50,4 OZ,1.1g,8g,0.1g,1.6g,0g,3.4g,0mg,1.6g,150.1mg,2.6g,26.2mg,0.7mg,0mcg,258.6mg
Vegetable Samosas w/ Chutney,South,Dinner,"Wheat, Gluten","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-17,297,2 EACH,16.6g,34.1g,0.6g,2g,0g,6g,0mg,5.7g,435.9mg,4g,1.2mg,1.5mg,0mcg,0mg
Hunan Beef,South,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-02-20,151,4 OZ,6.5g,7.5g,1.8g,1.2g,0g,3.2g,35.5mg,0.6g,304.5mg,14.6g,24.8mg,1.7mg,0.7mcg,320.2mg
Herb Grilled Tofu,South,Lunch,Soybeans,"['Gluten Friendly', 'Vegetarian', 'Vegan']",2023-02-20,141,1 PIECE,8.5g,2.9g,0.9g,0g,0g,0g,0mg,0g,616mg,11.5g,108.3mg,1.9mg,0mcg,167.5mg
Pan Seared Tuna Steak w/ Lime,South,Dinner,Fish,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-20,148,1 each,2.3g,1.8g,0.3g,0.1g,0g,1.3g,46.7mg,0g,180.7mg,28g,4mg,0.9mg,1.9mcg,599.1mg
Burrito Bowl Bar,South,Dinner,,[],2023-02-20,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Halal BBQ Chicken,South,Lunch,,['Gluten Friendly'],2/22/2023,260,1 PORT,19.8g,0g,6.2g,0g,0g,0g,67.6mg,0g,864.8mg,19.8g,0mg,0.4mg,0mcg,0mg
Pork Cider Gravy,South,Lunch,"Wheat, Soybeans",['Less Sodium'],2/22/2023,72,2 OZL,2.8g,10.9g,0.9g,0g,0g,8.2g,0.2mg,0g,155.5mg,0.6g,1.2mg,0.3mg,0mcg,4.2mg
Spicy Red Beans and Rice,South,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,201,6 OZ,2g,39g,0.3g,0.5g,0g,1.7g,0mg,0g,243.3mg,5.8g,58.2mg,2.2mg,0mcg,90.9mg
Halal Cajun Chicken,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,139,4 OZ,4.3g,0g,0.1g,0g,0g,0g,65.2mg,0g,117.5mg,26.1g,0mg,0.7mg,0mcg,mg
Old Bay Roasted Sweet Potatoes,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,60,3 OZL,1.1g,11.7g,0.2g,1.8g,0g,2.4g,0mg,0g,92mg,0.9g,17.5mg,0.4mg,0mcg,196.5mg
Sizzlin' Tater Crusted Fish,South,Dinner,"Fish, Wheat, Soybeans",['Less Sodium'],2/22/2023,204,1 EA,11.2g,13.3g,1.5g,1g,0g,0g,45.9mg,0g,316.4mg,13.3g,0mg,0.7mg,mcg,mg
Firey Tequila Lime Shrimp,South,Dinner,"Fish, Crustacean Shellfish","['Gluten Friendly', 'Less Sodium']",2/22/2023,69,3 OZ,0.2g,0g,0g,0g,0g,0g,101.3mg,0g,296.3mg,14.6g,47mg,0.2mg,0mcg,102.1mg
Grilled Mojito & Lime Chicken,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,220,1 EACH,7g,0.2g,1.6g,0.1g,0g,0g,164.1mg,0g,289mg,34.4g,32.7mg,1.7mg,0mcg,4.7mg
Blackened Cod,South,Dinner,Fish,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-23,102,1 EACH,3.1g,0g,0.2g,0g,0g,0g,45mg,0g,164mg,18g,18mg,0.3mg,0mcg,mg
Calypso Pork,South,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-02-23,275,4 OZ,12g,12.6g,4.2g,0.5g,0g,10.1g,87.9mg,6.5g,355.8mg,27.5g,14.3mg,1.6mg,0mcg,107.2mg
Peruvian Grilled Chicken W/ Aji Verde,South,Dinner,"Milk, Soybeans",['Gluten Friendly'],2023-02-23,297,1 EACH,12.7g,4.1g,2.5g,0.5g,0g,2.4g,172.8mg,1.3g,532.5mg,37.4g,68.3mg,2.2mg,0mcg,71.8mg
Chickpea Rotini With Cajun Cream Sauce,South,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-23,269,6 OZ,14.8g,20.2g,7.3g,4.7g,0g,8.4g,46.3mg,0g,341.8mg,9.6g,1663.3mg,3mg,0mcg,83.3mg
Garlic Bread with Cheese,South,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-23,232,1 SLICE,8.7g,29.1g,4.7g,0.8g,0g,0.7g,20.3mg,0g,370.8mg,9.1g,103.2mg,1.9mg,0mcg,50.3mg
Roasted Chicken Tenders,South,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-23,149,4 OZ,4.1g,0.9g,0.7g,0.2g,0g,0g,73mg,0g,440.1mg,29.3g,1.7mg,1mg,0mcg,18.2mg
Sliced Italian Vegan Sausage,South,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-23,108,2 OZ,5.7g,6.2g,1.7g,0g,0g,1.1g,0mg,0g,402.6mg,9.6g,663.4mg,1.5mg,mcg,mg
